,Unnamed: 0,latitude,longitude,property_type,room_type,beds,accommodates,price,number_of_reviews,review_scores_rating,host_is_superhost,host_listings_count,host_total_listings_count
12649,16804,40.67035,-73.92611,Private room in rental unit,Private room,1.0,3,106.0,27,4.41,False,2.0,5.0
12650,16805,40.74452,-73.99395,Entire rental unit,Entire home/apt,1.0,2,200.0,1,5.0,False,1.0,4.0
12652,16807,40.85591,-73.938,Entire rental unit,Entire home/apt,2.0,3,120.0,18,4.89,True,3.0,3.0
12653,16808,40.85389,-73.93628,Entire rental unit,Entire home/apt,1.0,4,120.0,166,4.78,True,3.0,3.0
12654,16809,40.85370156123057,-73.93763089343034,Entire rental unit,Entire home/apt,2.0,4,112.0,2,5.0,True,3.0,3.0
12655,16810,40.75625,-73.9948,Entire rental unit,Entire home/apt,4.0,7,299.0,120,4.84,True,8.0,8.0
12656,16811,40.75789,-73.9945,Entire rental unit,Entire home/apt,4.0,7,299.0,136,4.77,True,8.0,8.0
12657,16812,40.75742,-73.99316,Entire rental unit,Entire home/apt,4.0,5,299.0,174,4.82,True,8.0,8.0
12658,16813,40.75728,-73.99496,Entire rental unit,Entire home/apt,5.0,7,285.0,152,4.69,True,8.0,8.0
12659,16814,40.74524164630655,-73.98253762672837,Entire rental unit,Entire home/apt,4.0,2,200.0,1,1.0,False,1.0,2.0
12660,16817,40.70906,-73.95206,Entire rental unit,Entire home/apt,1.0,2,193.0,45,4.73,False,1.0,1.0
12661,16818,40.66986342436229,-73.8937900822172,Private room in guest suite,Private room,4.0,8,275.0,9,4.89,False,1.0,1.0
12662,16819,40.79933,-73.96245,Private room in rental unit,Private room,1.0,2,79.0,100,4.77,True,3.0,3.0
12663,16820,40.79953,-73.96058,Private room in rental unit,Private room,1.0,2,95.0,1,5.0,True,3.0,3.0
12664,16821,40.79934,-73.96039,Private room in rental unit,Private room,1.0,2,85.0,113,4.74,True,3.0,3.0
12665,16822,40.71679,-73.95675,Entire rental unit,Entire home/apt,1.0,4,150.0,37,4.86,False,2.0,2.0
12666,16823,40.70726868339301,-73.94671484827995,Entire rental unit,Entire home/apt,2.0,3,329.0,27,4.85,False,2.0,2.0
12667,16824,40.68806,-73.95094,Entire condo,Entire home/apt,2.0,4,625.0,1,5.0,True,2.0,2.0
12668,16825,40.68788,-73.95098,Entire condo,Entire home/apt,3.0,6,725.0,46,4.89,True,2.0,2.0
12669,16826,40.8228,-73.95183,Private room in rental unit,Private room,1.0,1,27.0,2,4.0,False,1.0,1.0
12670,16827,40.71712,-73.95227,Entire rental unit,Entire home/apt,2.0,4,135.0,14,5.0,False,1.0,1.0
12671,16828,40.67048220058093,-73.91930161530301,Private room in rental unit,Private room,1.0,2,90.0,12,4.62,False,1.0,2.0
12672,16829,40.7932697,-73.9452909,Entire condo,Entire home/apt,1.0,4,150.0,34,4.79,False,2.0,2.0
12673,16830,40.78226,-73.9521,Entire rental unit,Entire home/apt,1.0,2,170.0,66,4.89,False,2.0,2.0
12674,16831,40.74041,-73.97961,Entire rental unit,Entire home/apt,1.0,1,140.0,5,5.0,False,1.0,1.0
12675,16832,40.65444,-73.96171,Private room in rental unit,Private room,1.0,2,83.0,17,4.56,False,1.0,1.0
12676,16834,40.6884,-73.8058,Entire home,Entire home/apt,3.0,6,220.0,6,4.5,False,1.0,4.0
12677,16835,40.73047,-73.89474,Entire rental unit,Entire home/apt,2.0,6,184.0,82,4.88,True,1.0,1.0
12678,16836,40.69824,-73.93609,Entire loft,Entire home/apt,3.0,10,420.0,23,4.91,False,1.0,1.0
12679,16837,40.68477,-73.95486,Entire condo,Entire home/apt,1.0,2,221.0,22,5.0,True,1.0,1.0
12680,16838,40.68636,-73.96207,Entire rental unit,Entire home/apt,2.0,4,125.0,1,5.0,False,1.0,1.0
12681,16839,40.85264,-73.93116,Entire rental unit,Entire home/apt,1.0,3,115.0,13,4.5,False,1.0,3.0
12682,16840,40.75403,-73.96408,Entire rental unit,Entire home/apt,1.0,1,182.0,11,5.0,False,1.0,1.0
12683,16841,40.692039636282416,-73.86595152062525,Entire rental unit,Entire home/apt,4.0,2,149.0,76,4.62,False,1.0,4.0
12684,16842,40.6665,-73.95569,Private room in rental unit,Private room,1.0,1,89.0,76,4.97,True,2.0,5.0
12685,16843,40.66479,-73.95439,Private room in rental unit,Private room,1.0,1,70.0,48,4.83,True,2.0,5.0
12686,16844,40.70639,-73.94793,Entire rental unit,Entire home/apt,2.0,2,199.0,3,5.0,False,1.0,2.0
12687,16845,40.59088,-73.78667,Private room in rental unit,Private room,2.0,2,188.0,21,4.33,False,1.0,1.0
12688,16846,40.76551,-73.96132,Entire rental unit,Entire home/apt,1.0,2,135.0,4,4.75,False,1.0,2.0
12689,16847,40.74350547240143,-73.98166537284851,Private room in rental unit,Private room,1.0,1,200.0,7,4.43,False,1.0,4.0
12690,16850,40.68989,-73.90953,Private room in rental unit,Private room,1.0,2,50.0,1,5.0,False,1.0,1.0
12691,16851,40.69603,-73.96052,Private room in rental unit,Private room,1.0,2,50.0,27,4.85,False,4.0,9.0
12692,16852,40.69473,-73.96004,Private room in rental unit,Private room,1.0,2,37.0,17,4.94,False,4.0,9.0
12693,16853,40.69463,-73.96034,Private room in rental unit,Private room,1.0,2,51.0,31,4.81,False,4.0,9.0
12694,16854,40.68418,-73.91487,Private room in condo,Private room,1.0,2,87.0,25,4.84,True,1.0,2.0
12695,16855,40.73152,-74.00347,Entire rental unit,Entire home/apt,1.0,2,150.0,5,5.0,False,1.0,2.0
12696,16856,40.68775,-73.99408,Private room in rental unit,Private room,1.0,2,60.0,25,4.96,False,1.0,1.0
12697,16857,40.67499,-73.94027,Private room in rental unit,Private room,1.0,2,49.0,2,5.0,False,1.0,1.0
12698,16858,40.86452,-73.90408,Entire home,Entire home/apt,4.0,4,94.0,52,4.94,True,1.0,1.0
12699,16859,40.64224,-73.94914,Entire home,Entire home/apt,4.0,6,190.0,59,4.87,True,1.0,1.0
12700,16860,40.68443,-73.9223,Private room in townhouse,Private room,2.0,2,299.0,7,5.0,False,1.0,1.0
12701,16861,40.72072,-73.98589,Private room in rental unit,Private room,1.0,2,135.0,6,4.83,False,1.0,1.0
12702,16862,40.77782,-73.97503,Entire rental unit,Entire home/apt,3.0,5,339.0,4,3.75,False,1.0,1.0
12703,16863,40.71072,-73.9611,Entire rental unit,Entire home/apt,2.0,5,150.0,14,4.93,False,1.0,2.0
12704,16864,40.67339615085061,-73.8567432286906,Entire rental unit,Entire home/apt,5.0,6,121.0,4,5.0,False,1.0,1.0
12705,16865,40.72452397143117,-73.94810434321231,Entire rental unit,Entire home/apt,3.0,5,282.0,13,4.77,False,1.0,1.0
12706,16868,40.68599,-73.8008,Entire serviced apartment,Entire home/apt,2.0,6,190.0,26,4.73,True,4.0,4.0
12707,16869,40.63667,-73.96685,Entire home,Entire home/apt,5.0,8,400.0,117,4.94,True,1.0,2.0
12708,16870,40.631,-74.03082,Entire rental unit,Entire home/apt,3.0,4,125.0,1,0.0,False,1.0,1.0
12709,16871,40.73369,-73.84716,Entire rental unit,Entire home/apt,4.0,5,108.0,3,2.33,False,3.0,5.0
12710,16872,40.73253,-73.84881,Entire rental unit,Entire home/apt,6.0,11,254.0,5,3.0,False,3.0,5.0
12711,16874,40.77522,-73.95312,Entire rental unit,Entire home/apt,1.0,2,514.0,10,5.0,False,1.0,1.0
12712,16877,40.8595456573999,-73.92823272873602,Entire rental unit,Entire home/apt,1.0,2,120.0,22,4.73,False,1.0,1.0
12713,16878,40.72610510040058,-74.00702144699247,Entire rental unit,Entire home/apt,3.0,4,396.0,37,4.59,False,1.0,4.0
12714,16879,40.72738,-73.98627,Entire rental unit,Entire home/apt,1.0,2,347.0,7,5.0,True,1.0,1.0
12715,16881,40.74568,-73.99744,Entire rental unit,Entire home/apt,1.0,2,250.0,1,5.0,False,1.0,1.0
12716,16882,40.72324,-73.98283,Shared room in rental unit,Shared room,1.0,2,300.0,165,4.83,False,1.0,2.0
12717,16883,40.76024,-73.92986,Entire home,Entire home/apt,1.0,2,110.0,55,4.96,True,2.0,2.0
12718,16884,40.798267,-73.964378,Private room in rental unit,Private room,1.0,2,22.0,30,4.97,True,4.0,5.0
12719,16885,40.79827,-73.96438,Private room in rental unit,Private room,1.0,2,109.0,102,4.97,True,4.0,5.0
12720,16886,40.798267,-73.964378,Private room in rental unit,Private room,1.0,1,109.0,39,5.0,True,4.0,5.0
12721,16889,40.70755,-73.94856,Private room in rental unit,Private room,1.0,1,52.0,6,4.33,False,1.0,1.0
12722,16890,40.57433,-73.99008,Entire rental unit,Entire home/apt,1.0,2,100.0,2,5.0,False,1.0,1.0
12723,16892,40.81505,-73.84822,Entire rental unit,Entire home/apt,1.0,4,100.0,2,5.0,True,2.0,4.0
12724,16893,40.8159,-73.84673,Entire serviced apartment,Entire home/apt,3.0,6,140.0,2,5.0,True,2.0,4.0
12725,16894,40.76052,-73.92635,Entire rental unit,Entire home/apt,1.0,2,122.0,9,5.0,False,1.0,1.0
12726,16895,40.68138,-73.96407,Entire rental unit,Entire home/apt,1.0,4,200.0,114,4.78,False,1.0,1.0
12727,16897,40.77435,-73.95539,Entire rental unit,Entire home/apt,2.0,3,179.0,72,4.86,False,1.0,3.0
12728,16898,40.76718049360017,-73.98502072328004,Entire rental unit,Entire home/apt,3.0,6,272.0,3,5.0,False,1.0,1.0
12729,16899,40.76305,-73.86195,Entire rental unit,Entire home/apt,2.0,4,225.0,98,4.92,True,2.0,2.0
12730,16900,40.764149,-73.862167,Entire vacation home,Entire home/apt,2.0,4,170.0,30,4.83,True,2.0,2.0
12731,16902,40.8074204,-73.9401951,Entire rental unit,Entire home/apt,1.0,2,222.0,14,4.93,True,1.0,1.0
12732,16903,40.77195,-73.95582,Entire condo,Entire home/apt,2.0,3,253.0,87,4.84,True,3.0,3.0
12733,16905,40.7845901,-73.9470755,Entire rental unit,Entire home/apt,1.0,3,225.0,2,5.0,True,3.0,3.0
12734,16907,40.83771,-73.94627,Private room in rental unit,Private room,1.0,2,145.0,1,5.0,False,2.0,3.0
12735,16908,40.7724,-73.98944,Entire rental unit,Entire home/apt,3.0,7,600.0,5,5.0,False,1.0,2.0
12736,16909,40.66052210538653,-73.8320039424139,Entire rental unit,Entire home/apt,2.0,3,160.0,7,5.0,False,1.0,1.0
12737,16910,40.69244733640442,-73.91527096423056,Entire rental unit,Entire home/apt,2.0,2,186.0,13,4.92,True,2.0,2.0
12738,16911,40.69255,-73.91708,Entire rental unit,Entire home/apt,2.0,2,98.0,20,4.75,True,2.0,2.0
12739,16912,40.85865,-73.90355,Private room in rental unit,Private room,1.0,1,52.0,14,4.79,False,4.0,4.0
12740,16913,40.84772,-73.90845,Private room in bed and breakfast,Private room,1.0,1,50.0,47,4.64,False,4.0,4.0
12741,16914,40.84756,-73.90822,Private room in bed and breakfast,Private room,1.0,1,53.0,35,4.69,False,4.0,4.0
12742,16915,40.84789,-73.90886,Private room in bed and breakfast,Private room,1.0,1,55.0,39,4.59,False,4.0,4.0
12743,16917,40.66995,-73.95375,Entire rental unit,Entire home/apt,1.0,2,100.0,15,5.0,False,1.0,1.0
12744,16919,40.766,-73.92827,Entire rental unit,Entire home/apt,1.0,2,99.0,1,5.0,False,1.0,4.0
12745,16920,40.69837,-73.93521,Entire condo,Entire home/apt,1.0,6,175.0,6,3.8,False,1.0,4.0
12746,16921,40.70035,-73.92516,Entire rental unit,Entire home/apt,1.0,2,160.0,21,4.95,True,3.0,4.0
12747,16922,40.70036,-73.92452,Entire rental unit,Entire home/apt,1.0,2,130.0,39,4.92,True,3.0,4.0
12748,16924,40.76452,-73.97792,Entire rental unit,Entire home/apt,1.0,3,140.0,1,5.0,False,1.0,2.0
12749,16926,40.71883,-73.85192,Private room in home,Private room,1.0,5,69.0,6,3.0,False,3.0,5.0
12750,16927,40.71344,-73.85122,Private room in home,Private room,2.0,5,59.0,4,4.25,False,3.0,5.0
12751,16928,40.7135,-73.85117,Private room in home,Private room,2.0,3,59.0,9,4.33,False,3.0,5.0
12752,16930,40.69566499093187,-73.850958029312,Entire rental unit,Entire home/apt,3.0,5,200.0,10,4.5,False,1.0,1.0
12753,16932,40.65731,-73.74666,Entire rental unit,Entire home/apt,2.0,4,60.0,224,4.65,False,1.0,1.0
12754,16933,40.68916,-73.97762,Entire rental unit,Entire home/apt,2.0,4,203.0,38,4.95,True,1.0,1.0
12755,16934,40.6835069,-73.91430079999999,Private room in rental unit,Private room,1.0,2,49.0,16,4.13,False,1.0,1.0
12756,16935,40.70899,-74.01401,Entire rental unit,Entire home/apt,2.0,4,70.0,1,5.0,False,1.0,1.0
12757,16936,40.74612,-73.97454,Entire rental unit,Entire home/apt,1.0,2,790.0,7,4.57,False,2.0,2.0
12758,16937,40.74798,-73.97413,Entire rental unit,Entire home/apt,1.0,2,660.0,7,4.86,False,2.0,2.0
12759,16938,40.76392,-73.99302,Entire rental unit,Entire home/apt,1.0,2,200.0,12,4.92,False,1.0,1.0
12760,16939,40.84729,-73.86173,Entire rental unit,Entire home/apt,1.0,2,500.0,5,5.0,False,2.0,2.0
12761,16940,40.86717,-73.92143,Entire rental unit,Entire home/apt,1.0,2,900.0,5,4.8,False,2.0,2.0
12762,16942,40.67135,-73.94797,Entire home,Entire home/apt,3.0,5,375.0,31,4.77,False,1.0,2.0
12763,16943,40.71736,-73.9592,Private room in rental unit,Private room,1.0,1,90.0,3,5.0,False,1.0,1.0
12764,16944,40.73552,-73.99948,Entire rental unit,Entire home/apt,1.0,2,209.0,130,4.84,False,1.0,3.0
12765,16945,40.70236,-73.98404,Entire rental unit,Entire home/apt,2.0,4,245.0,9,4.78,False,2.0,2.0
12766,16946,40.70359,-73.9839,Entire rental unit,Entire home/apt,2.0,4,245.0,3,4.0,False,2.0,2.0
12767,16947,40.7062,-74.00345,Entire rental unit,Entire home/apt,1.0,2,100.0,1,0.0,False,1.0,1.0
12768,16948,40.68689,-73.95596,Entire rental unit,Entire home/apt,2.0,3,180.0,13,4.69,False,1.0,4.0
12769,16949,40.67537,-73.85417,Entire guest suite,Entire home/apt,2.0,2,89.0,85,4.78,True,1.0,1.0
12770,16950,40.71301,-73.94752,Entire rental unit,Entire home/apt,1.0,3,249.0,34,4.94,True,2.0,2.0
12771,16951,40.76182,-73.9857,Entire rental unit,Entire home/apt,1.0,3,250.0,11,4.91,False,1.0,1.0
12772,16953,40.72896,-73.98449,Entire rental unit,Entire home/apt,3.0,4,398.0,19,4.58,False,1.0,4.0
12773,16954,40.62783,-73.96151,Entire rental unit,Entire home/apt,1.0,2,75.0,1,0.0,False,1.0,1.0
12774,16956,40.75667,-73.88904,Entire guesthouse,Entire home/apt,2.0,5,148.0,185,4.64,False,3.0,4.0
12775,16957,40.8032943,-73.9450043,Entire rental unit,Entire home/apt,2.0,4,262.0,2,5.0,False,1.0,1.0
12776,16958,40.76228,-73.96246,Entire rental unit,Entire home/apt,1.0,2,100.0,5,4.75,False,1.0,2.0
12777,16959,40.72977,-73.98868,Entire rental unit,Entire home/apt,1.0,2,250.0,11,4.91,False,1.0,1.0
12778,16963,40.71937,-73.9864,Entire rental unit,Entire home/apt,2.0,4,250.0,2,4.5,False,1.0,1.0
12779,16964,40.81013,-73.96435,Entire rental unit,Entire home/apt,3.0,4,190.0,9,5.0,False,1.0,1.0
12780,16965,40.67677,-73.91006,Entire rental unit,Entire home/apt,1.0,3,104.0,7,4.71,False,1.0,3.0
12781,16966,40.76959,-73.91861,Entire home,Entire home/apt,3.0,6,226.0,71,4.82,True,1.0,3.0
12782,16967,40.80249508658761,-73.9645143225789,Private room in rental unit,Private room,1.0,2,173.0,39,4.95,True,3.0,13.0
12783,16968,40.76163,-73.96172,Entire rental unit,Entire home/apt,1.0,3,220.0,1,5.0,False,2.0,4.0
12784,16970,40.76068,-73.98822,Entire rental unit,Entire home/apt,3.0,4,357.0,57,4.77,True,2.0,2.0
12785,16971,40.76094,-73.91987,Private room in home,Private room,1.0,1,42.0,1,0.0,False,1.0,1.0
12786,16972,40.68879,-73.85233,Private room in home,Private room,1.0,2,60.0,10,4.9,False,1.0,1.0
12787,16973,40.63358,-74.11297,Entire rental unit,Entire home/apt,5.0,6,105.0,93,4.91,False,1.0,1.0
12788,16974,40.83138,-73.94075,Entire rental unit,Entire home/apt,2.0,6,149.0,57,4.82,True,2.0,2.0
12789,16975,40.83347,-73.94175,Private room in rental unit,Private room,1.0,2,146.0,10,5.0,True,2.0,2.0
12790,16976,40.80375,-73.93604,Entire rental unit,Entire home/apt,1.0,2,115.0,167,4.77,False,1.0,2.0
12791,16977,40.68466,-73.96635,Entire rental unit,Entire home/apt,2.0,5,249.0,111,4.89,True,1.0,1.0
12792,16978,40.75004,-73.97929,Entire rental unit,Entire home/apt,1.0,3,167.0,13,4.54,False,2.0,2.0
12793,16979,40.78606,-73.97099,Entire rental unit,Entire home/apt,4.0,4,295.0,10,4.56,False,1.0,1.0
12794,16980,40.71433,-73.96244,Private room in rental unit,Private room,1.0,1,49.0,4,5.0,False,5.0,5.0
12795,16981,40.71316,-73.96089,Private room in rental unit,Private room,1.0,2,57.0,7,5.0,False,5.0,5.0
12796,16982,40.71289,-73.96265,Private room in rental unit,Private room,2.0,2,60.0,8,4.63,False,5.0,5.0
12797,16983,40.71294,-73.96103,Private room in rental unit,Private room,1.0,1,52.0,17,4.73,False,5.0,5.0
12798,16984,40.71262,-73.96253,Private room in rental unit,Private room,4.0,4,95.0,1,5.0,False,5.0,5.0
12799,16985,40.7628,-73.98848,Entire rental unit,Entire home/apt,1.0,4,175.0,3,5.0,False,1.0,1.0
12800,16989,40.68783,-73.95501,Entire rental unit,Entire home/apt,1.0,2,190.0,106,4.92,True,1.0,1.0
12801,16990,40.72135,-73.94355,Entire condo,Entire home/apt,2.0,4,200.0,2,5.0,False,1.0,1.0
12802,16991,40.74127,-73.98244,Private room in rental unit,Private room,1.0,1,65.0,1,5.0,False,1.0,5.0
12803,16993,40.760254,-73.987526,Entire rental unit,Entire home/apt,2.0,1,139.0,4,4.5,False,2.0,3.0
12804,16995,40.6712,-73.99168,Private room in rental unit,Private room,1.0,2,79.0,37,4.84,False,3.0,4.0
12805,16996,40.67233,-73.92809,Private room in condo,Private room,3.0,2,390.0,6,4.33,False,1.0,4.0
12806,16997,40.82332,-73.9406,Entire rental unit,Entire home/apt,2.0,2,75.0,6,5.0,False,1.0,1.0
12807,16999,40.82121,-73.9387,Private room in rental unit,Private room,1.0,2,90.0,30,4.83,False,1.0,2.0
12808,17000,40.722599029541016,-73.9854507446289,Private room in rental unit,Private room,2.0,2,65.0,233,4.41,True,1.0,1.0
12809,17002,40.71784590402268,-73.98712724630538,Entire rental unit,Entire home/apt,2.0,2,350.0,1,5.0,False,1.0,1.0
12810,17003,40.65529,-73.95998,Private room in rental unit,Private room,1.0,2,32.0,6,5.0,False,1.0,1.0
12811,17004,40.82469,-73.93919,Entire rental unit,Entire home/apt,2.0,4,200.0,2,5.0,False,1.0,1.0
12812,17005,40.81941,-73.91156,Private room in condo,Private room,3.0,2,122.0,25,4.88,True,1.0,5.0
12813,17006,40.66383,-73.98145,Entire rental unit,Entire home/apt,2.0,2,175.0,13,4.92,False,1.0,1.0
12814,17007,40.772352308028026,-73.94651908459574,Entire rental unit,Entire home/apt,1.0,3,156.0,19,4.47,False,1.0,2.0
12815,17008,40.68214,-73.94376,Entire rental unit,Entire home/apt,2.0,4,185.0,1,5.0,False,2.0,10.0
12816,17009,40.74241,-73.98085,Entire rental unit,Entire home/apt,2.0,3,150.0,2,4.5,False,1.0,1.0
12817,17010,40.69066,-73.97333,Private room in rental unit,Private room,1.0,1,55.0,1,5.0,False,1.0,2.0
12818,17011,40.74217,-73.99761,Entire rental unit,Entire home/apt,1.0,2,98.0,7,5.0,False,1.0,1.0
12819,17012,40.78698,-73.83893,Entire home,Entire home/apt,4.0,6,131.0,24,4.54,False,1.0,3.0
12820,17013,40.7811510418691,-73.914031896119,Entire rental unit,Entire home/apt,2.0,6,280.0,20,4.95,False,1.0,2.0
12821,17014,40.66786,-73.98938,Private room in home,Private room,1.0,1,75.0,1,0.0,False,2.0,2.0
12822,17018,40.75498,-73.99105,Entire rental unit,Entire home/apt,1.0,2,376.0,42,4.62,False,1.0,1.0
12823,17019,40.81653,-73.94399,Private room in rental unit,Private room,1.0,2,80.0,6,4.8,False,1.0,2.0
12824,17021,40.67810768463972,-74.01105044042485,Entire rental unit,Entire home/apt,1.0,2,165.0,15,5.0,True,1.0,1.0
12825,17022,40.82979,-73.92907,Entire rental unit,Entire home/apt,2.0,4,201.0,2,5.0,False,1.0,1.0
12826,17025,40.82167,-73.95505,Entire rental unit,Entire home/apt,1.0,4,100.0,4,4.67,False,1.0,2.0
12827,17026,40.6818969,-73.7998724,Private room in guest suite,Private room,1.0,2,104.0,148,4.99,True,1.0,1.0
12828,17027,40.75708,-73.92669,Entire guest suite,Entire home/apt,3.0,4,139.0,260,4.9,True,1.0,1.0
12829,17028,40.814148,-73.943657,Entire rental unit,Entire home/apt,4.0,4,125.0,102,4.87,True,3.0,8.0
12830,17029,40.814148,-73.943657,Entire rental unit,Entire home/apt,4.0,4,122.0,131,4.87,True,3.0,8.0
12831,17030,40.814148,-73.943657,Entire rental unit,Entire home/apt,3.0,4,121.0,151,4.85,True,3.0,8.0
12832,17031,40.7091,-73.8989,Private room in home,Private room,1.0,2,70.0,40,4.93,False,2.0,2.0
12833,17032,40.70873,-73.90072,Private room in home,Private room,1.0,1,60.0,2,5.0,False,2.0,2.0
12834,17033,40.72986881459431,-73.988368351465,Entire rental unit,Entire home/apt,2.0,3,600.0,1,5.0,False,1.0,6.0
12835,17034,40.70228,-73.91655,Private room in rental unit,Private room,1.0,2,43.0,9,4.78,False,1.0,1.0
12836,17035,40.72297,-73.98265,Shared room in rental unit,Shared room,2.0,2,175.0,241,4.3,False,2.0,5.0
12837,17036,40.67343,-73.88881,Entire rental unit,Entire home/apt,3.0,7,236.0,35,4.51,False,3.0,3.0
12838,17037,40.72855,-73.95071,Entire rental unit,Entire home/apt,1.0,3,220.0,9,4.78,False,2.0,3.0
12839,17038,40.71042,-73.95152,Entire rental unit,Entire home/apt,1.0,2,255.0,2,4.5,False,2.0,3.0
12841,17041,40.72839,-73.99954,Entire rental unit,Entire home/apt,2.0,1,286.0,1,5.0,False,1.0,1.0
12842,17043,40.72439,-73.97665,Entire rental unit,Entire home/apt,1.0,2,220.0,2,3.0,False,2.0,3.0
12843,17045,40.84158,-73.93732,Entire condo,Entire home/apt,1.0,2,405.0,6,4.83,False,1.0,3.0
12844,17046,40.71747,-74.00354,Entire loft,Entire home/apt,3.0,4,350.0,2,4.5,False,1.0,2.0
12845,17048,40.6895,-73.95735,Entire condo,Entire home/apt,2.0,6,500.0,13,5.0,True,1.0,1.0
12846,17049,40.8716,-73.85919,Private room in guest suite,Private room,1.0,2,55.0,98,4.83,False,1.0,1.0
12847,17050,40.6814,-73.8921,Private room in guest suite,Private room,1.0,2,123.0,12,4.83,True,1.0,5.0
12848,17051,40.72833,-73.97953,Private room in rental unit,Private room,1.0,2,165.0,11,5.0,False,1.0,1.0
12849,17052,40.7195,-73.98337,Entire rental unit,Entire home/apt,1.0,2,215.0,1,5.0,False,1.0,1.0
12850,17053,40.67983830264243,-73.91900713792043,Entire rental unit,Entire home/apt,2.0,4,200.0,20,4.95,True,1.0,1.0
12851,17054,40.72962,-73.98712,Private room in rental unit,Private room,1.0,2,110.0,2,5.0,False,1.0,1.0
12852,17055,40.73703,-73.95754,Entire loft,Entire home/apt,1.0,2,300.0,5,5.0,False,1.0,1.0
12853,17058,40.70475,-73.93823,Private room in loft,Private room,1.0,4,75.0,10,4.7,False,1.0,4.0
12854,17059,40.70687,-74.00886,Entire rental unit,Entire home/apt,1.0,2,150.0,1,5.0,False,1.0,2.0
12855,17060,40.69901,-73.91375,Private room in rental unit,Private room,1.0,2,55.0,6,4.83,False,1.0,1.0
12856,17061,40.86299,-73.92182,Entire condo,Entire home/apt,2.0,6,188.0,51,4.71,False,2.0,5.0
12857,17062,40.82383,-73.949,Private room in rental unit,Private room,2.0,1,65.0,7,5.0,False,1.0,1.0
12858,17063,40.68483,-73.93206,Entire rental unit,Entire home/apt,2.0,2,150.0,34,4.91,False,1.0,1.0
12859,17064,40.74251,-73.998,Entire rental unit,Entire home/apt,1.0,2,150.0,1,5.0,False,1.0,1.0
12860,17065,40.70028,-73.93465,Entire rental unit,Entire home/apt,1.0,2,75.0,4,4.5,False,1.0,1.0
12861,17066,40.70969,-73.94964,Private room in rental unit,Private room,2.0,2,249.0,136,4.84,True,1.0,1.0
12862,17067,40.73936,-73.98491,Entire rental unit,Entire home/apt,1.0,2,170.0,25,5.0,False,1.0,1.0
